Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28092 Móstoles;2809204 Móstoles distrito 04;2809204041 Móstoles sección 04041;Renta neta media por persona ;2020;14.558
28092 Móstoles;2809204 Móstoles distrito 04;2809204042 Móstoles sección 04042;Renta neta media por persona ;2020;12.706
28092 Móstoles;2809204 Móstoles distrito 04;2809204043 Móstoles sección 04043;Renta neta media por persona ;2020;15.004
28092 Móstoles;2809204 Móstoles distrito 04;2809204044 Móstoles sección 04044;Renta neta media por persona ;2020;13.752
28092 Móstoles;2809204 Móstoles distrito 04;2809204045 Móstoles sección 04045;Renta neta media por persona ;2020;13.125
28092 Móstoles;2809204 Móstoles distrito 04;2809204046 Móstoles sección 04046;Renta neta media por persona ;2020;12.366
28093 Navacerrada;;;Renta neta media por persona ;2020;16.005
28093 Navacerrada;2809301 Navacerrada distrito 01;;Renta neta media por persona ;2020;16.005
28093 Navacerrada;2809301 Navacerrada distrito 01;2809301001 Navacerrada sección 01001;Renta neta media por persona ;2020;16.005
28094 Navalafuente;;;Renta neta media por persona ;2020;12.208
28094 Navalafuente;2809401 Navalafuente distrito 01;;Renta neta media por persona ;2020;12.208
28094 Navalafuente;2809401 Navalafuente distrito 01;2809401001 Navalafuente sección 01001;Renta neta media por persona ;2020;12.208
28095 Navalagamella;;;Renta neta media por persona ;2020;10.673
28095 Navalagamella;2809501 Navalagamella distrito 01;;Renta neta media por persona ;2020;10.673
28095 Navalagamella;2809501 Navalagamella distrito 01;2809501001 Navalagamella sección 01001;Renta neta media por persona ;2020;10.673
28096 Navalcarnero;;;Renta neta media por persona ;2020;12.010
28096 Navalcarnero;2809601 Navalcarnero distrito 01;;Renta neta media por persona ;2020;12.010
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601001 Navalcarnero sección 01001;Renta neta media por persona ;2020;7.844
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601002 Navalcarnero sección 01002;Renta neta media por persona ;2020;10.627
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601003 Navalcarnero sección 01003;Renta neta media por persona ;2020;11.560
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601004 Navalcarnero sección 01004;Renta neta media por persona ;2020;11.703
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601005 Navalcarnero sección 01005;Renta neta media por persona ;2020;12.939
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601006 Navalcarnero sección 01006;Renta neta media por persona ;2020;12.113
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601007 Navalcarnero sección 01007;Renta neta media por persona ;2020;13.056
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601008 Navalcarnero sección 01008;Renta neta media por persona ;2020;11.270
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601009 Navalcarnero sección 01009;Renta neta media por persona ;2020;11.424
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601010 Navalcarnero sección 01010;Renta neta media por persona ;2020;10.809
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601011 Navalcarnero sección 01011;Renta neta media por persona ;2020;13.522
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601012 Navalcarnero sección 01012;Renta neta media por persona ;2020;14.124
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601013 Navalcarnero sección 01013;Renta neta media por persona ;2020;14.264
28096 Navalcarnero;2809601 Navalcarnero distrito 01;2809601014 Navalcarnero sección 01014;Renta neta media por persona ;2020;12.615
28097 Navarredonda y San Mamés;;;Renta neta media por persona ;2020;16.876
28097 Navarredonda y San Mamés;2809701 Navarredonda y San Mamés distrito 01;;Renta neta media por persona ;2020;16.876
28097 Navarredonda y San Mamés;2809701 Navarredonda y San Mamés distrito 01;2809701001 Navarredonda y San Mamés sección 01001;Renta neta media por persona ;2020;16.876
28099 Navas del Rey;;;Renta neta media por persona ;2020;10.661
28099 Navas del Rey;2809901 Navas del Rey distrito 01;;Renta neta media por persona ;2020;10.661
28099 Navas del Rey;2809901 Navas del Rey distrito 01;2809901001 Navas del Rey sección 01001;Renta neta media por persona ;2020;10.661
28100 Nuevo Baztán;;;Renta neta media por persona ;2020;12.632
28100 Nuevo Baztán;2810001 Nuevo Baztán distrito 01;;Renta neta media por persona ;2020;12.632
28100 Nuevo Baztán;2810001 Nuevo Baztán distrito 01;2810001001 Nuevo Baztán sección 01001;Renta neta media por persona ;2020;11.189
28100 Nuevo Baztán;2810001 Nuevo Baztán distrito 01;2810001002 Nuevo Baztán sección 01002;Renta neta media por persona ;2020;13.204
28100 Nuevo Baztán;2810001 Nuevo Baztán distrito 01;2810001003 Nuevo Baztán sección 01003;Renta neta media por persona ;2020;12.891
28101 Olmeda de las Fuentes;;;Renta neta media por persona ;2020;14.517
28101 Olmeda de las Fuentes;2810101 Olmeda de las Fuentes distrito 01;;Renta neta media por persona ;2020;14.517
28101 Olmeda de las Fuentes;2810101 Olmeda de las Fuentes distrito 01;2810101001 Olmeda de las Fuentes sección 01001;Renta neta media por persona ;2020;14.517
28102 Orusco de Tajuña;;;Renta neta media por persona ;2020;10.311
28102 Orusco de Tajuña;2810201 Orusco de Tajuña distrito 01;;Renta neta media por persona ;2020;10.311
28102 Orusco de Tajuña;2810201 Orusco de Tajuña distrito 01;2810201001 Orusco de Tajuña sección 01001;Renta neta media por persona ;2020;10.311
28104 Paracuellos de Jarama;;;Renta neta media por persona ;2020;17.065
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;;Renta neta media por persona ;2020;17.065
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;2810401001 Paracuellos de Jarama sección 01001;Renta neta media por persona ;2020;16.182
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;2810401002 Paracuellos de Jarama sección 01002;Renta neta media por persona ;2020;10.971
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;2810401003 Paracuellos de Jarama sección 01003;Renta neta media por persona ;2020;16.501
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;2810401004 Paracuellos de Jarama sección 01004;Renta neta media por persona ;2020;26.006
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;2810401005 Paracuellos de Jarama sección 01005;Renta neta media por persona ;2020;21.134
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;2810401006 Paracuellos de Jarama sección 01006;Renta neta media por persona ;2020;16.977
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;2810401007 Paracuellos de Jarama sección 01007;Renta neta media por persona ;2020;18.578
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;2810401008 Paracuellos de Jarama sección 01008;Renta neta media por persona ;2020;16.845
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;2810401009 Paracuellos de Jarama sección 01009;Renta neta media por persona ;2020;16.668
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;2810401010 Paracuellos de Jarama sección 01010;Renta neta media por persona ;2020;13.875
28104 Paracuellos de Jarama;2810401 Paracuellos de Jarama distrito 01;2810401011 Paracuellos de Jarama sección 01011;Renta neta media por persona ;2020;18.051
28106 Parla;;;Renta neta media por persona ;2020;9.803
28106 Parla;2810601 Parla distrito 01;;Renta neta media por persona ;2020;9.803
28106 Parla;2810601 Parla distrito 01;2810601001 Parla sección 01001;Renta neta media por persona ;2020;10.183
28106 Parla;2810601 Parla distrito 01;2810601002 Parla sección 01002;Renta neta media por persona ;2020;7.371
28106 Parla;2810601 Parla distrito 01;2810601003 Parla sección 01003;Renta neta media por persona ;2020;8.157
28106 Parla;2810601 Parla distrito 01;2810601004 Parla sección 01004;Renta neta media por persona ;2020;9.892
28106 Parla;2810601 Parla distrito 01;2810601005 Parla sección 01005;Renta neta media por persona ;2020;8.603
28106 Parla;2810601 Parla distrito 01;2810601006 Parla sección 01006;Renta neta media por persona ;2020;8.754
28106 Parla;2810601 Parla distrito 01;2810601007 Parla sección 01007;Renta neta media por persona ;2020;7.622
28106 Parla;2810601 Parla distrito 01;2810601008 Parla sección 01008;Renta neta media por persona ;2020;8.229
28106 Parla;2810601 Parla distrito 01;2810601009 Parla sección 01009;Renta neta media por persona ;2020;7.922
28106 Parla;2810601 Parla distrito 01;2810601010 Parla sección 01010;Renta neta media por persona ;2020;8.291
28106 Parla;2810601 Parla distrito 01;2810601011 Parla sección 01011;Renta neta media por persona ;2020;7.596
28106 Parla;2810601 Parla distrito 01;2810601012 Parla sección 01012;Renta neta media por persona ;2020;8.625
28106 Parla;2810601 Parla distrito 01;2810601013 Parla sección 01013;Renta neta media por persona ;2020;8.219
28106 Parla;2810601 Parla distrito 01;2810601014 Parla sección 01014;Renta neta media por persona ;2020;7.961
28106 Parla;2810601 Parla distrito 01;2810601015 Parla sección 01015;Renta neta media por persona ;2020;11.065
28106 Parla;2810601 Parla distrito 01;2810601016 Parla sección 01016;Renta neta media por persona ;2020;9.426
28106 Parla;2810601 Parla distrito 01;2810601017 Parla sección 01017;Renta neta media por persona ;2020;8.522
28106 Parla;2810601 Parla distrito 01;2810601018 Parla sección 01018;Renta neta media por persona ;2020;8.923
28106 Parla;2810601 Parla distrito 01;2810601019 Parla sección 01019;Renta neta media por persona ;2020;7.002
28106 Parla;2810601 Parla distrito 01;2810601021 Parla sección 01021;Renta neta media por persona ;2020;9.282
28106 Parla;2810601 Parla distrito 01;2810601022 Parla sección 01022;Renta neta media por persona ;2020;7.616
28106 Parla;2810601 Parla distrito 01;2810601023 Parla sección 01023;Renta neta media por persona ;2020;8.546
28106 Parla;2810601 Parla distrito 01;2810601024 Parla sección 01024;Renta neta media por persona ;2020;8.856
28106 Parla;2810601 Parla distrito 01;2810601025 Parla sección 01025;Renta neta media por persona ;2020;8.976
28106 Parla;2810601 Parla distrito 01;2810601026 Parla sección 01026;Renta neta media por persona ;2020;8.777
28106 Parla;2810601 Parla distrito 01;2810601027 Parla sección 01027;Renta neta media por persona ;2020;9.158
28106 Parla;2810601 Parla distrito 01;2810601028 Parla sección 01028;Renta neta media por persona ;2020;7.909
28106 Parla;2810601 Parla distrito 01;2810601029 Parla sección 01029;Renta neta media por persona ;2020;9.287
28106 Parla;2810601 Parla distrito 01;2810601030 Parla sección 01030;Renta neta media por persona ;2020;9.429
28106 Parla;2810601 Parla distrito 01;2810601031 Parla sección 01031;Renta neta media por persona ;2020;8.448
28106 Parla;2810601 Parla distrito 01;2810601032 Parla sección 01032;Renta neta media por persona ;2020;8.703
28106 Parla;2810601 Parla distrito 01;2810601033 Parla sección 01033;Renta neta media por persona ;2020;7.320
28106 Parla;2810601 Parla distrito 01;2810601034 Parla sección 01034;Renta neta media por persona ;2020;9.124
28106 Parla;2810601 Parla distrito 01;2810601035 Parla sección 01035;Renta neta media por persona ;2020;8.280
28106 Parla;2810601 Parla distrito 01;2810601036 Parla sección 01036;Renta neta media por persona ;2020;10.165
28106 Parla;2810601 Parla distrito 01;2810601037 Parla sección 01037;Renta neta media por persona ;2020;9.396
28106 Parla;2810601 Parla distrito 01;2810601038 Parla sección 01038;Renta neta media por persona ;2020;9.547
28106 Parla;2810601 Parla distrito 01;2810601039 Parla sección 01039;Renta neta media por persona ;2020;10.098
28106 Parla;2810601 Parla distrito 01;2810601040 Parla sección 01040;Renta neta media por persona ;2020;9.668
28106 Parla;2810601 Parla distrito 01;2810601041 Parla sección 01041;Renta neta media por persona ;2020;12.687
28106 Parla;2810601 Parla distrito 01;2810601042 Parla sección 01042;Renta neta media por persona ;2020;11.514
28106 Parla;2810601 Parla distrito 01;2810601043 Parla sección 01043;Renta neta media por persona ;2020;12.685
28106 Parla;2810601 Parla distrito 01;2810601044 Parla sección 01044;Renta neta media por persona ;2020;10.937
28106 Parla;2810601 Parla distrito 01;2810601045 Parla sección 01045;Renta neta media por persona ;2020;10.029
28106 Parla;2810601 Parla distrito 01;2810601046 Parla sección 01046;Renta neta media por persona ;2020;10.400
28106 Parla;2810601 Parla distrito 01;2810601047 Parla sección 01047;Renta neta media por persona ;2020;9.469
28106 Parla;2810601 Parla distrito 01;2810601048 Parla sección 01048;Renta neta media por persona ;2020;13.003
28106 Parla;2810601 Parla distrito 01;2810601049 Parla sección 01049;Renta neta media por persona ;2020;10.471
28106 Parla;2810601 Parla distrito 01;2810601050 Parla sección 01050;Renta neta media por persona ;2020;10.880
28106 Parla;2810601 Parla distrito 01;2810601051 Parla sección 01051;Renta neta media por persona ;2020;12.969
28106 Parla;2810601 Parla distrito 01;2810601052 Parla sección 01052;Renta neta media por persona ;2020;10.807
28106 Parla;2810601 Parla distrito 01;2810601053 Parla sección 01053;Renta neta media por persona ;2020;13.193
28106 Parla;2810601 Parla distrito 01;2810601054 Parla sección 01054;Renta neta media por persona ;2020;11.165
28106 Parla;2810601 Parla distrito 01;2810601055 Parla sección 01055;Renta neta media por persona ;2020;12.156
28106 Parla;2810601 Parla distrito 01;2810601056 Parla sección 01056;Renta neta media por persona ;2020;10.875
28106 Parla;2810601 Parla distrito 01;2810601057 Parla sección 01057;Renta neta media por persona ;2020;11.870
28106 Parla;2810601 Parla distrito 01;2810601058 Parla sección 01058;Renta neta media por persona ;2020;8.644
28106 Parla;2810601 Parla distrito 01;2810601059 Parla sección 01059;Renta neta media por persona ;2020;9.128
28106 Parla;2810601 Parla distrito 01;2810601060 Parla sección 01060;Renta neta media por persona ;2020;10.220
28106 Parla;2810601 Parla distrito 01;2810601061 Parla sección 01061;Renta neta media por persona ;2020;11.474
28106 Parla;2810601 Parla distrito 01;2810601062 Parla sección 01062;Renta neta media por persona ;2020;10.863
28106 Parla;2810601 Parla distrito 01;2810601063 Parla sección 01063;Renta neta media por persona ;2020;11.982
28106 Parla;2810601 Parla distrito 01;2810601064 Parla sección 01064;Renta neta media por persona ;2020;8.986
28106 Parla;2810601 Parla distrito 01;2810601065 Parla sección 01065;Renta neta media por persona ;2020;12.493
28106 Parla;2810601 Parla distrito 01;2810601066 Parla sección 01066;Renta neta media por persona ;2020;11.339
28106 Parla;2810601 Parla distrito 01;2810601067 Parla sección 01067;Renta neta media por persona ;2020;12.969
28107 Patones;;;Renta neta media por persona ;2020;14.345
28107 Patones;2810701 Patones distrito 01;;Renta neta media por persona ;2020;14.345
28107 Patones;2810701 Patones distrito 01;2810701001 Patones sección 01001;Renta neta media por persona ;2020;14.345
28108 Pedrezuela;;;Renta neta media por persona ;2020;13.490
28108 Pedrezuela;2810801 Pedrezuela distrito 01;;Renta neta media por persona ;2020;13.490
28108 Pedrezuela;2810801 Pedrezuela distrito 01;2810801001 Pedrezuela sección 01001;Renta neta media por persona ;2020;14.103
28108 Pedrezuela;2810801 Pedrezuela distrito 01;2810801002 Pedrezuela sección 01002;Renta neta media por persona ;2020;12.857
28109 Pelayos de la Presa;;;Renta neta media por persona ;2020;10.060
28109 Pelayos de la Presa;2810901 Pelayos de la Presa distrito 01;;Renta neta media por persona ;2020;10.060
28109 Pelayos de la Presa;2810901 Pelayos de la Presa distrito 01;2810901001 Pelayos de la Presa sección 01001;Renta neta media por persona ;2020;10.060
28110 Perales de Tajuña;;;Renta neta media por persona ;2020;10.494
28110 Perales de Tajuña;2811001 Perales de Tajuña distrito 01;;Renta neta media por persona ;2020;10.494
28110 Perales de Tajuña;2811001 Perales de Tajuña distrito 01;2811001001 Perales de Tajuña sección 01001;Renta neta media por persona ;2020;10.494
28111 Pezuela de las Torres;;;Renta neta media por persona ;2020;12.264
28111 Pezuela de las Torres;2811101 Pezuela de las Torres distrito 01;;Renta neta media por persona ;2020;12.264
28111 Pezuela de las Torres;2811101 Pezuela de las Torres distrito 01;2811101001 Pezuela de las Torres sección 01001;Renta neta media por persona ;2020;12.264
28112 Pinilla del Valle;;;Renta neta media por persona ;2020;14.670
28112 Pinilla del Valle;2811201 Pinilla del Valle distrito 01;;Renta neta media por persona ;2020;14.670
28112 Pinilla del Valle;2811201 Pinilla del Valle distrito 01;2811201001 Pinilla del Valle sección 01001;Renta neta media por persona ;2020;14.670
28113 Pinto;;;Renta neta media por persona ;2020;13.063
28113 Pinto;2811301 Pinto distrito 01;;Renta neta media por persona ;2020;12.653
28113 Pinto;2811301 Pinto distrito 01;2811301001 Pinto sección 01001;Renta neta media por persona ;2020;10.564
28113 Pinto;2811301 Pinto distrito 01;2811301002 Pinto sección 01002;Renta neta media por persona ;2020;11.545
28113 Pinto;2811301 Pinto distrito 01;2811301003 Pinto sección 01003;Renta neta media por persona ;2020;11.228
28113 Pinto;2811301 Pinto distrito 01;2811301004 Pinto sección 01004;Renta neta media por persona ;2020;11.663
28113 Pinto;2811301 Pinto distrito 01;2811301005 Pinto sección 01005;Renta neta media por persona ;2020;11.503
28113 Pinto;2811301 Pinto distrito 01;2811301006 Pinto sección 01006;Renta neta media por persona ;2020;13.959
28113 Pinto;2811301 Pinto distrito 01;2811301007 Pinto sección 01007;Renta neta media por persona ;2020;12.229
28113 Pinto;2811301 Pinto distrito 01;2811301008 Pinto sección 01008;Renta neta media por persona ;2020;11.201
28113 Pinto;2811301 Pinto distrito 01;2811301009 Pinto sección 01009;Renta neta media por persona ;2020;11.187
28113 Pinto;2811301 Pinto distrito 01;2811301010 Pinto sección 01010;Renta neta media por persona ;2020;13.391
28113 Pinto;2811301 Pinto distrito 01;2811301011 Pinto sección 01011;Renta neta media por persona ;2020;13.252
28113 Pinto;2811301 Pinto distrito 01;2811301012 Pinto sección 01012;Renta neta media por persona ;2020;14.582
28113 Pinto;2811301 Pinto distrito 01;2811301013 Pinto sección 01013;Renta neta media por persona ;2020;14.434
28113 Pinto;2811301 Pinto distrito 01;2811301014 Pinto sección 01014;Renta neta media por persona ;2020;12.507
28113 Pinto;2811302 Pinto distrito 02;;Renta neta media por persona ;2020;13.446
28113 Pinto;2811302 Pinto distrito 02;2811302001 Pinto sección 02001;Renta neta media por persona ;2020;10.966
28113 Pinto;2811302 Pinto distrito 02;2811302002 Pinto sección 02002;Renta neta media por persona ;2020;10.593
28113 Pinto;2811302 Pinto distrito 02;2811302003 Pinto sección 02003;Renta neta media por persona ;2020;11.771
28113 Pinto;2811302 Pinto distrito 02;2811302004 Pinto sección 02004;Renta neta media por persona ;2020;13.491
28113 Pinto;2811302 Pinto distrito 02;2811302005 Pinto sección 02005;Renta neta media por persona ;2020;10.996
28113 Pinto;2811302 Pinto distrito 02;2811302006 Pinto sección 02006;Renta neta media por persona ;2020;14.351
28113 Pinto;2811302 Pinto distrito 02;2811302007 Pinto sección 02007;Renta neta media por persona ;2020;13.788
28113 Pinto;2811302 Pinto distrito 02;2811302008 Pinto sección 02008;Renta neta media por persona ;2020;12.424
28113 Pinto;2811302 Pinto distrito 02;2811302009 Pinto sección 02009;Renta neta media por persona ;2020;11.947
28113 Pinto;2811302 Pinto distrito 02;2811302010 Pinto sección 02010;Renta neta media por persona ;2020;14.680
28113 Pinto;2811302 Pinto distrito 02;2811302011 Pinto sección 02011;Renta neta media por persona ;2020;12.975
28113 Pinto;2811302 Pinto distrito 02;2811302012 Pinto sección 02012;Renta neta media por persona ;2020;13.191
28113 Pinto;2811302 Pinto distrito 02;2811302013 Pinto sección 02013;Renta neta media por persona ;2020;16.246
28113 Pinto;2811302 Pinto distrito 02;2811302014 Pinto sección 02014;Renta neta media por persona ;2020;14.627
28113 Pinto;2811302 Pinto distrito 02;2811302015 Pinto sección 02015;Renta neta media por persona ;2020;15.901
28114 Piñuécar-Gandullas;;;Renta neta media por persona ;2020;11.981
28114 Piñuécar-Gandullas;2811401 Piñuécar-Gandullas distrito 01;;Renta neta media por persona ;2020;11.981
28114 Piñuécar-Gandullas;2811401 Piñuécar-Gandullas distrito 01;2811401001 Piñuécar-Gandullas sección 01001;Renta neta media por persona ;2020;11.981
28115 Pozuelo de Alarcón;;;Renta neta media por persona ;2020;26.009
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;;Renta neta media por persona ;2020;26.915
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501001 Pozuelo de Alarcón sección 01001;Renta neta media por persona ;2020;21.910
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501002 Pozuelo de Alarcón sección 01002;Renta neta media por persona ;2020;31.670
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501004 Pozuelo de Alarcón sección 01004;Renta neta media por persona ;2020;8.658
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501005 Pozuelo de Alarcón sección 01005;Renta neta media por persona ;2020;16.822
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501006 Pozuelo de Alarcón sección 01006;Renta neta media por persona ;2020;31.670
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501007 Pozuelo de Alarcón sección 01007;Renta neta media por persona ;2020;10.283
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501008 Pozuelo de Alarcón sección 01008;Renta neta media por persona ;2020;16.276
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501009 Pozuelo de Alarcón sección 01009;Renta neta media por persona ;2020;14.919
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501010 Pozuelo de Alarcón sección 01010;Renta neta media por persona ;2020;31.670
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501011 Pozuelo de Alarcón sección 01011;Renta neta media por persona ;2020;10.641
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501012 Pozuelo de Alarcón sección 01012;Renta neta media por persona ;2020;30.948
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501013 Pozuelo de Alarcón sección 01013;Renta neta media por persona ;2020;9.570
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501014 Pozuelo de Alarcón sección 01014;Renta neta media por persona ;2020;26.103
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501015 Pozuelo de Alarcón sección 01015;Renta neta media por persona ;2020;15.774
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501016 Pozuelo de Alarcón sección 01016;Renta neta media por persona ;2020;24.605
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501017 Pozuelo de Alarcón sección 01017;Renta neta media por persona ;2020;21.184
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501018 Pozuelo de Alarcón sección 01018;Renta neta media por persona ;2020;27.129
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501019 Pozuelo de Alarcón sección 01019;Renta neta media por persona ;2020;23.635
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501020 Pozuelo de Alarcón sección 01020;Renta neta media por persona ;2020;31.670
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501021 Pozuelo de Alarcón sección 01021;Renta neta media por persona ;2020;15.731
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501022 Pozuelo de Alarcón sección 01022;Renta neta media por persona ;2020;28.787
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501023 Pozuelo de Alarcón sección 01023;Renta neta media por persona ;2020;26.172
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501024 Pozuelo de Alarcón sección 01024;Renta neta media por persona ;2020;31.670
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501025 Pozuelo de Alarcón sección 01025;Renta neta media por persona ;2020;24.557
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501026 Pozuelo de Alarcón sección 01026;Renta neta media por persona ;2020;24.825
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501027 Pozuelo de Alarcón sección 01027;Renta neta media por persona ;2020;26.990
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501028 Pozuelo de Alarcón sección 01028;Renta neta media por persona ;2020;23.873
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501029 Pozuelo de Alarcón sección 01029;Renta neta media por persona ;2020;23.287
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501030 Pozuelo de Alarcón sección 01030;Renta neta media por persona ;2020;27.583
28115 Pozuelo de Alarcón;2811501 Pozuelo de Alarcón distrito 01;2811501031 Pozuelo de Alarcón sección 01031;Renta neta media por persona ;2020;31.670
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;;Renta neta media por persona ;2020;24.758
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502001 Pozuelo de Alarcón sección 02001;Renta neta media por persona ;2020;26.073
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502002 Pozuelo de Alarcón sección 02002;Renta neta media por persona ;2020;20.755
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502003 Pozuelo de Alarcón sección 02003;Renta neta media por persona ;2020;13.356
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502004 Pozuelo de Alarcón sección 02004;Renta neta media por persona ;2020;25.062
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502005 Pozuelo de Alarcón sección 02005;Renta neta media por persona ;2020;22.775
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502006 Pozuelo de Alarcón sección 02006;Renta neta media por persona ;2020;28.226
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502007 Pozuelo de Alarcón sección 02007;Renta neta media por persona ;2020;24.604
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502008 Pozuelo de Alarcón sección 02008;Renta neta media por persona ;2020;23.541
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502009 Pozuelo de Alarcón sección 02009;Renta neta media por persona ;2020;25.347
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502010 Pozuelo de Alarcón sección 02010;Renta neta media por persona ;2020;31.670
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502011 Pozuelo de Alarcón sección 02011;Renta neta media por persona ;2020;27.619
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502012 Pozuelo de Alarcón sección 02012;Renta neta media por persona ;2020;27.400
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502013 Pozuelo de Alarcón sección 02013;Renta neta media por persona ;2020;27.571
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502014 Pozuelo de Alarcón sección 02014;Renta neta media por persona ;2020;24.589
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502015 Pozuelo de Alarcón sección 02015;Renta neta media por persona ;2020;21.732
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502016 Pozuelo de Alarcón sección 02016;Renta neta media por persona ;2020;22.820
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502017 Pozuelo de Alarcón sección 02017;Renta neta media por persona ;2020;23.771
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502018 Pozuelo de Alarcón sección 02018;Renta neta media por persona ;2020;25.593
28115 Pozuelo de Alarcón;2811502 Pozuelo de Alarcón distrito 02;2811502019 Pozuelo de Alarcón sección 02019;Renta neta media por persona ;2020;22.744
